crime,agency,charge_description,date,address,zipcode,city,type
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/2/2021 1:45,4600  BLOCK OCEAN BOULEVARD,92109,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),6/5/2021 15:00,2700  BLOCK 01ST AVENUE,92103,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/6/2021 14:30,1000  BLOCK DONAHUE STREET,92110,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/29/2021 16:15,100  BLOCK 06TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,LA MESA,VANDALISM ($400 OR MORE) (F),3/21/2021 2:00,4300  BLOCK POMONA AVENUE,91942,LA MESA,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/17/2021 19:00,3000  BLOCK CAMINO ALETA,92154,SOUTH BAY,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),3/17/2021 23:00,2900  BLOCK MAKAHA WAY,92154,SOUTH BAY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/27/2021 18:00,3700  BLOCK MARLBOROUGH AVENUE,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/26/2021 23:00,BACON STREET & NEWPORT AVENUE,92107,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,GRAND THEFT OF ACCESS CARDS (4 OR MORE) (F),4/21/2021 15:00,5300  BLOCK ADOBE FALLS ROAD,92120,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/28/2021 0:01,5500  BLOCK CLAIREMONT MESA BOULEVARD,92117,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/27/2021 17:00,3500  BLOCK MEADE AVENUE,92104,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/28/2021 0:12,1600  BLOCK QUIVIRA ROAD,92109,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/31/2021 6:40,300  BLOCK ISLAND AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/4/2021 15:49,5400  BLOCK LA JOLLA BOULEVARD,92037,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),3/17/2021 12:00,200  BLOCK MEADOW VISTA WAY,92024,ENCINITAS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/1/2021 10:07,4100  BLOCK UNIVERSITY AVENUE,92105,SAN DIEGO,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),5/27/2021 12:00,0  BLOCK STONEPOINTE DRIVE,92025,ESCONDIDO,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM [$400 OR LESS] (M),8/15/2021 12:48,2200  BLOCK JEFFERSON STREET,92008,CARLSBAD,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM ($400 OR MORE) (F),8/18/2021 18:30,2700  BLOCK GALICIA WAY,92009,CARLSBAD,Miscellanoues
FRAUD,CHULA VISTA,COMMIT MAIL THEFT (M),6/15/2021 12:00,500  BLOCK NAPLES STREET,91911,CHULA VISTA,Miscellanoues
FRAUD,SAN DIEGO,MAKE EQUIP FOR COUNTERFEIT ACCESS CARDS (F),4/6/2021 14:10,7400  BLOCK HAZARD CENTER DRIVE,92108,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 2:45,0  BLOCK SIGSBEE STREET,92113,,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),8/2/2021 14:30,15500  BLOCK VILLA SIERRA ROAD,92082,VALLEY CENTER,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),8/1/2021 1:00,8600  BLOCK ARGENT STREET,92071,SANTEE,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),8/5/2021 15:00,12100  BLOCK ROYAL ROAD,92021,LAKESIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 0:50,6700  BLOCK IMPERIAL AVENUE,92114,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/27/2021 4:15,1000  BLOCK OPAL STREET,92109,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),3/25/2021 19:30,8900  BLOCK DELROSE AVENUE,91977,SPRING VALLEY,Miscellanoues
VANDALISM,CARLSBAD,TAMPER WITH VEH,3/29/2021 18:30,1000  BLOCK GRAND AVENUE,92008,CARLSBAD,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 7:14,1200  BLOCK IMPERIAL AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),4/28/2021 20:14,1200  BLOCK DIVISION STREET,92054,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 2:00,5800  BLOCK EL CAJON BOULEVARD,92115,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 5:45,1500  BLOCK DONAX COURT,92154,SOUTH BAY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),6/15/2021 18:00,W G STREET & UNION STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/28/2021 13:09,900  BLOCK 09TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),6/17/2021 10:48,2300  BLOCK CARPENTER ROAD,92058,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/7/2021 19:30,200  BLOCK MARINE STREET,92037,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),3/12/2021 11:00,13700  BLOCK BUFORD WAY,92064,POWAY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/6/2021 22:00,3300  BLOCK C STREET,92102,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 15:30,2900  BLOCK COMMERCIAL STREET,92113,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/12/2021 10:00,5900  BLOCK GULLSTRAND STREET,92122,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),6/1/2021 19:55,8800  BLOCK GROSSMONT COLLEGE DRIVE,92119,EL CAJON,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/16/2021 7:30,4100  BLOCK CENTRAL AVENUE,92105,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,DEFRAUDING AN INNKEEPER [OVER $950] (F),7/18/2021 13:54,2100  BLOCK COSTA DEL MAR ROAD,92009,CARLSBAD,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/29/2021 11:00,5000  BLOCK COLLWOOD WAY,92115,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),7/8/2021 21:00,200  BLOCK KNOLL ROAD,92069,SAN MARCOS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/22/2021 4:13,3900  BLOCK PACIFIC HIGHWAY,92140,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/17/2021 22:00,3400  BLOCK KENYON STREET,92110,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),5/27/2021 11:36,2300  BLOCK FENTON PARKWAY,92108,SAN DIEGO,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM ($400 OR MORE) (F),7/3/2021 3:30,2100  BLOCK A AVENUE,91950,NATIONAL CITY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/1/2021 5:00,9800  BLOCK MIRA LEE WAY,92126,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/24/2021 4:39,3600  BLOCK KNOXIE STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/26/2021 7:15,2700  BLOCK A STREET,92102,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/27/2021 15:53,3200  BLOCK COMMERCIAL STREET,92113,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),6/8/2021 12:29,4000  BLOCK TAYLOR STREET,92110,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),4/26/2021 20:30,3800  BLOCK SHERBOURNE DRIVE,92056,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/8/2021 0:00,4800  BLOCK CARBINE(SB) (SB) WAY,92154,,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),5/22/2021 8:00,300  BLOCK AVERIL ROAD,92173,SOUTH BAY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/27/2021 18:00,2900  BLOCK SHELTER ISLAND DRIVE,92106,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/28/2021 10:26,4200  BLOCK 42ND STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/27/2021 14:30,6200  BLOCK MADELINE STREET,92115,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),6/9/2021 5:00,10300  BLOCK SAN DIEGO MISSION ROAD,92108,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),7/14/2021 12:00,3400  BLOCK BAYSIDE WALK,92109,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/14/2021 15:30,7600  BLOCK LANSING DRIVE,91945,LEMON GROVE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/5/2021 5:17,400  BLOCK EUCLID AVENUE,92102,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/10/2021 12:00,5400  BLOCK LINDA VISTA ROAD,92110,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [$400 OR LESS] (M),7/16/2021 13:00,9800  BLOCK PASEO MONTRIL,92129,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),3/7/2021 12:00,8300  BLOCK RIO SAN DIEGO DRIVE,92108,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),3/30/2021 22:15,6600  BLOCK LINDA VISTA ROAD,92111,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 7:00,4400  BLOCK 34TH STREET,92116,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/5/2021 7:00,CONVOY STREET & RAYTHEON ROAD,92111,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/8/2021 6:50,1200  BLOCK IMPERIAL AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/9/2021 2:05,3400  BLOCK BROWNING STREET,92106,SAN DIEGO,Miscellanoues
VANDALISM,LA MESA,VANDALISM [$400 OR LESS] (M),8/13/2021 18:00,4200  BLOCK SPRING STREET,91941,LA MESA,Miscellanoues
FRAUD,LA MESA,GET CREDIT/ETC OTHER'S ID (F),8/12/2021 11:30,5500  BLOCK LAKE MURRAY BOULEVARD,91942,LA MESA,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),3/19/2021 15:30,10100  BLOCK MISSION GORGE ROAD,92071,SANTEE,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/12/2021 13:21,1800  BLOCK HACIENDA DRIVE,92081,VISTA,Miscellanoues
FRAUD,SHERIFF,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),3/20/2021 15:20,3100  BLOCK BUISINESS PARK DRIVE,92083,"VISTA, UNINCORPORATE",Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),4/14/2021 15:30,1200  BLOCK PALOMINO ROAD,92028,FALLBROOK,Miscellanoues
FRAUD,LA MESA,GRAND THEFT:MONEY/LABOR/PROPERTY (F),4/4/2021 8:00,7600  BLOCK TORREM STREET,91942,LA MESA,Miscellanoues
VANDALISM,EL CAJON,VANDALISM [$400 OR LESS] (M),5/8/2021 2:00,400  BLOCK GRAVES AVENUE,92020,EL CAJON,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM [$400 OR LESS] (M),4/15/2021 3:40,6800  BLOCK BLOCK EL CAMINO REAL,92009,,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/8/2021 10:54,4000  BLOCK CASS STREET,92109,,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),4/18/2021 12:00,6300  BLOCK GENESEE AVENUE,92122,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),3/18/2021 18:30,3200  BLOCK BUENA VISTA AVENUE,91945,LEMON GROVE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/28/2021 21:00,6300  BLOCK PLAZA CUERNAVACA,92114,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/29/2021 16:10,9700  BLOCK MESA SPRINGS WAY,92126,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/23/2021 14:00,1900  BLOCK AVENIDA DE LA CRUZ,92173,SOUTH BAY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/23/2021 3:33,2000  BLOCK PARROT STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/18/2021 13:00,4500  BLOCK KENSINGTON DRIVE,92116,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/12/2021 17:00,8800  BLOCK VILLA LA JOLLA DRIVE,92037,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/12/2021 7:30,17800  BLOCK AGUAMIEL ROAD,92127,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/13/2021 8:10,3200  BLOCK UNIVERSITY AVENUE,92104,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/24/2021 1:15,2600  BLOCK B STREET,92102,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/28/2021 18:00,0  BLOCK 06TH AVENUE,92101,,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/18/2021 5:05,3800  BLOCK ATASCADERO DRIVE,92107,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),6/12/2021 0:01,9400  BLOCK STARGAZE AVENUE,92129,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/18/2021 14:00,4300  BLOCK LOGAN AVENUE,92113,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/5/2021 0:00,15600  BLOCK BERNARDO CENTER DRIVE,92127,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),4/14/2021 21:30,4200  BLOCK CAM DE LA PLAZA,92173,,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/14/2021 17:00,2100  BLOCK CAMINO DE LA REINA,92108,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,FRAUDULENT POSSESS/USE SCANNING DEVICE (M),4/29/2021 9:57,7700  BLOCK EL CAMINO REAL,92009,CARLSBAD,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),3/18/2021 8:30,12500  BLOCK OAK KNOLL ROAD,92064,POWAY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/17/2021 19:25,3000  BLOCK C STREET,92102,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),6/30/2021 15:05,4900  BLOCK EL CAJON BOULEVARD,92115,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/16/2021 0:00,6600  BLOCK POTOMAC STREET,92139,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/13/2021 3:45,2100  BLOCK GILL VILLAGE WAY,92108,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),4/12/2021 13:00,2300  BLOCK CATALINA CIRCLE,92056,OCEANSIDE,Miscellanoues
FRAUD,SHERIFF,PERSONATE TO GET MONEY/PROP [OVER $400] (F),4/4/2021 14:18,2900 S  BLOCK SANTA FE AVENUE,92069,SAN MARCOS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/30/2021 11:45,900 W  BLOCK GRAPE STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/4/2021 15:30,2000  BLOCK PIPER RANCH ROAD,92154,SOUTH BAY,Miscellanoues
FRAUD,SAN DIEGO,POSSESS PERSONAL IDENTIFYING INFO WITH INTENT TO DEFRAUD (M),4/17/2021 7:30,3100  BLOCK SPORTS ARENA BOULEVARD,92110,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/14/2021 16:00,CHOLLAS PARKWAY & LEA STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/29/2021 0:30,3700  BLOCK CAMINO DEL RIO WEST,92110,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),8/12/2021 17:12,4800  BLOCK SHAWLINE STREET,92111,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,POSSESS PERSONAL IDENTIFYING INFO WITH INTENT TO DEFRAUD (M),3/23/2021 17:03,0  BLOCK LCDF,92071,DETENTION FACIL,Miscellanoues
VANDALISM,HARBOR POLICE,VANDALISM [$400 OR LESS] (M),6/30/2021 9:00,2500  BLOCK CALIFORNIA STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM [$400 OR LESS] (M),8/14/2021 13:54,7100  BLOCK AVENIDA ENCINAS,92011,CARLSBAD,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/9/2021 16:31,02ND AVENUE & BROADWAY CIRCLE,92101,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,POSSESS PERSONAL IDENTIFYING INFO WITH INTENT TO DEFRAUD (M),3/31/2021 12:00,2100  BLOCK PACIFIC HIGHWAY,92101,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,PERSONATE TO GET MONEY/PROP [OVER $400] (F),7/21/2021 8:52,11600  BLOCK WOODSIDE AVENUE,92040,LAKESIDE,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),7/16/2021 1:00,7800  BLOCK CAMINO HUERTA,92122,SAN DIEGO,Miscellanoues
VANDALISM,HARBOR POLICE,VANDALISM [$400 OR LESS] (M),4/9/2021 4:00,1500  BLOCK SHELTER ISLAND DRIVE,92106,SAN DIEGO,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM [$400 OR LESS] (M),7/23/2021 22:00,3100  BLOCK CARLSBAD BOULEVARD,92008,CARLSBAD,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),3/24/2021 8:00,3300  BLOCK SAN MIGUEL WAY,91902,BONITA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/16/2021 9:00,5000  BLOCK CAMINO DE LA SIESTA,92108,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),5/30/2021 15:30,600 S  BLOCK TWIN OAKS VALLEY ROAD,92078,SAN MARCOS,Miscellanoues
FRAUD,CARLSBAD,FALSE PERSONATION OF ANOTHER:SPEC CIRC (F),8/19/2021 14:55,5600  BLOCK CARLSBAD BOULEVARD,92008,CARLSBAD,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/9/2021 18:29,2800  BLOCK VIA DEL CABALLO BLANCO,91902,BONITA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/8/2021 20:45,1100  BLOCK C STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/10/2021 0:35,2000  BLOCK VESTA STREET,92113,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),8/17/2021 13:39,2700  BLOCK AVENIDA DE ANITA,92010,CARLSBAD,Miscellanoues
FRAUD,SHERIFF,PETTY THEFT(from Building) (M),3/7/2021 16:45,1500  BLOCK LEUCADIA BOULEVARD,92024,ENCINITAS,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),6/18/2021 16:30,4900  BLOCK VERDE DRIVE,92057,OCEANSIDE,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),6/15/2021 0:01,3700  BLOCK RUFFIN ROAD,92123,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),3/9/2021 12:00,2500  BLOCK 02ND AVENUE,92103,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/25/2021 20:48,900  BLOCK F STREET,92101,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),6/16/2021 11:00,6600  BLOCK ALVARADO ROAD,92120,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/1/2021 17:55,9800  BLOCK MIRA LEE WAY,92126,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/19/2021 14:09,4400  BLOCK WINONA AVENUE,92115,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/23/2021 12:00,700  BLOCK 24TH STREET,92154,SOUTH BAY,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM [$400 OR LESS] (M),7/3/2021 20:00,300 E  BLOCK 22ND STREET,91950,NATIONAL CITY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),6/28/2021 17:00,5200  BLOCK RESERVOIR DRIVE,92115,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),6/30/2021 22:00,9800  BLOCK JAKE LANE,92126,SAN DIEGO,Miscellanoues
VANDALISM,NATIONAL CITY,VANDALISM [$400 OR LESS] (M),7/3/2021 19:00,300 E  BLOCK 22ND STREET,91950,NATIONAL CITY,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),3/9/2021 12:00,5900  BLOCK MILDRED STREET,92110,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/15/2021 22:16,0  BLOCK UNITY PL DRIVEWAY,92102,SAN DIEGO,Miscellanoues
FRAUD,OCEANSIDE,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),8/12/2021 7:40,200  BLOCK LOS ARBOLITOS BOULEVARD,92058,OCEANSIDE,Miscellanoues
FRAUD,OCEANSIDE,GET CREDIT/ETC OTHER'S ID (F),8/10/2021 8:00,1100  BLOCK NEWCASTLE COURT,92056,OCEANSIDE,Miscellanoues
FRAUD,SHERIFF,GRAND THEFT:MONEY/LABOR/PROPERTY (F),3/25/2021 15:49,300 S  BLOCK TWIN OAKS VALLEY ROAD,92078,SAN MARCOS,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),3/25/2021 8:00,5400  BLOCK SANTA MARGARITA STREET,92114,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/20/2021 11:15,900  BLOCK 06TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/5/2021 19:30,4000  BLOCK FRANKLIN AVENUE,92113,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),6/17/2021 11:00,700  BLOCK WOOD DRIVE,92024,ENCINITAS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/3/2021 0:16,0  BLOCK 11TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/1/2021 21:00,11200  BLOCK LEE WAY,92126,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,USE OTHERS ID WITH INTENT DEFRAUD:WITH PRIOR CONVICTION (F),6/8/2021 9:30,800  BLOCK PARK BOULEVARD,92101,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),5/18/2021 11:21,14100  BLOCK STATE ROUTE,91935,JAMUL,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/26/2021 18:00,9900  BLOCK HIBERT STREET,92131,SAN DIEGO,Miscellanoues
